time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
2256,0.820847,90.942383,0.827839,450.439453,0.504335,6.713867,1.046329,104.980469,1.797092,1.968384,0.835709,72.937012,0.499910,9.765625,1.045457,-0.122070,3.291102,-0.366211,3.289311,2.899170,3.281962,19.096375,0.835056,138.244629,1.790863,91.491699,1.792413,0.946045,1.796420,-0.061035,1.792789,0.118408,855.426360,865.343452,116.767562
2264,0.819373,92.773438,0.817066,456.542969,0.499922,8.544922,1.038740,131.530762,1.792706,1.945496,0.835761,67.749023,0.497429,13.732910,1.044227,0.891113,3.296825,1.007080,3.292076,4.547119,3.283317,19.371033,0.838468,138.854980,1.790350,91.979980,1.793234,2.502441,1.794794,1.556396,1.792819,0.115356,858.335219,883.905721,144.385712
2271,0.821903,75.073242,0.822953,451.049805,0.502397,5.187988,1.046110,29.296875,1.797577,1.976013,0.840952,36.926270,0.503804,10.986328,1.047364,0.061035,3.290004,0.854492,3.290111,4.669189,3.280955,19.172668,0.835563,136.413574,1.789807,93.078613,1.793732,2.410889,1.794348,1.129150,1.792828,0.114441,813.232346,837.756354,36.806212
2278,0.816645,52.490234,0.817453,476.684570,0.496492,9.765625,1.043598,36.315918,1.791730,1.945496,0.837467,43.640137,0.499910,9.765625,1.046830,0.244141,3.288542,0.823975,3.290193,3.845215,3.280522,19.035339,0.835117,132.141113,1.787900,92.163086,1.795663,2.624512,1.793320,1.647949,1.793341,0.112000,811.996284,835.025497,46.233579
2286,0.816941,90.942383,0.813986,486.450195,0.496492,9.765625,1.044611,32.653809,1.792773,1.777649,0.837699,69.274902,0.498961,7.019043,1.040601,-0.231934,3.288112,0.244141,3.293587,4.089355,3.285643,19.660950,0.834119,134.277344,1.788943,90.820312,1.794849,1.007080,1.796414,0.000000,1.793787,0.116272,870.833917,886.912882,42.146013
2293,0.820887,83.007812,0.817639,439.453125,0.500951,3.356934,1.043610,35.095215,1.794815,1.556396,0.834281,69.274902,0.498470,7.324219,1.043391,0.329590,3.289574,0.274658,3.289189,4.119873,3.282182,19.767761,0.832194,131.530762,1.791327,91.979980,1.794839,1.098633,1.792520,-0.122070,1.789957,0.108643,828.544847,844.752453,41.100829
2301,0.818158,42.724609,0.815100,458.984375,0.498463,7.934570,1.041157,36.315918,1.797745,2.777100,0.837494,40.893555,0.497459,10.681152,1.045420,0.024414,3.286659,0.122070,3.289177,4.241943,3.276051,19.226074,0.832175,133.361816,1.788403,91.857910,1.792792,2.044678,1.793393,0.915527,1.791785,0.121155,787.122972,806.784258,46.758168
2308,0.819892,86.669922,0.818940,472.412109,0.499913,9.460449,1.042576,40.893555,1.793576,2.212524,0.834229,74.462891,0.499382,13.732910,1.046452,-0.195312,3.290547,0.305176,3.291621,4.211426,3.281813,19.470215,0.837516,136.413574,1.784036,91.308594,1.791412,1.190186,1.791495,0.366211,1.789966,0.107727,867.946376,885.601167,51.332360
2316,0.820847,90.942383,0.819361,485.839844,0.499928,7.934570,1.045014,41.198730,1.795978,2.311707,0.837321,58.288574,0.501897,6.408691,1.045301,0.500488,3.291038,0.274658,3.287340,3.082275,3.279811,19.592285,0.830195,136.108398,1.790869,91.369629,1.796139,2.746582,1.793857,1.159668,1.794073,0.234070,866.580145,884.630064,51.171745
2323,0.816110,61.645508,0.812979,492.553711,0.499998,0.915527,1.039792,26.245117,1.788974,2.731323,0.832044,48.828125,0.497499,6.713867,1.040500,0.170898,3.286183,0.000000,3.288353,2.716064,3.277046,19.180298,0.830204,135.192871,1.790372,91.552734,1.800095,2.258301,1.797833,0.457764,1.793841,0.110779,834.095136,847.914652,32.633504
2331,0.819898,85.449219,0.818164,432.128906,0.499416,10.375977,1.042545,43.945312,1.800647,1.625061,0.842316,46.997070,0.505345,3.356934,1.046336,0.268555,3.288551,0.732422,3.285673,5.096436,3.286104,19.729614,0.833146,133.972168,1.790347,92.041016,1.796701,2.014160,1.793927,0.457764,1.796606,0.273743,806.904982,830.498849,53.923061
2338,0.818640,43.945312,0.813187,451.049805,0.501381,9.155273,1.041572,43.640137,1.794632,2.014160,0.838456,42.419434,0.500371,12.512207,1.044916,0.085449,3.286177,0.061035,3.288780,3.326416,3.275529,19.309998,0.832667,133.056641,1.782550,91.735840,1.795288,1.495361,1.793466,0.183105,1.789401,0.115356,782.452443,796.605864,53.659286
2345,0.819016,66.528320,0.819394,479.125977,0.497957,9.765625,1.044550,38.757324,1.793588,8.285522,0.837470,43.334961,0.501411,6.103516,1.047843,0.097656,3.288643,-0.183105,3.288325,2.990723,3.285725,19.454956,0.831208,132.446289,1.783963,92.773438,1.784900,2.838135,1.787472,1.525879,1.788913,0.115356,826.260004,843.285557,60.207648
2353,0.816779,123.291016,0.818259,413.208008,0.498967,6.408691,1.041230,28.991699,1.795843,2.647400,0.839646,69.885254,0.501869,9.155273,1.049857,-0.146484,3.287633,0.152588,3.289656,4.333496,3.279722,19.813538,0.833674,130.004883,1.787933,91.491699,1.797150,2.410889,1.795868,0.579834,1.791153,0.135498,839.120783,859.252180,38.139065
2361,0.815964,90.942383,0.813510,484.008789,0.495039,8.544922,1.038764,31.433105,1.788550,2.571106,0.830362,70.495605,0.490166,7.629395,1.039521,0.183105,3.287218,-0.579834,3.286390,2.807617,3.281453,19.149780,0.829764,130.310059,1.796689,92.163086,1.795254,1.831055,1.800284,0.366211,1.793866,0.108337,867.167254,878.434632,41.480202
2369,0.814551,80.566406,0.808148,482.177734,0.491627,7.934570,1.035743,40.588379,1.789160,8.369446,0.833329,66.833496,0.495995,10.681152,1.042390,0.427246,3.285121,0.854492,3.285216,4.791260,3.279985,19.157410,0.832667,133.056641,1.785962,91.857910,1.794681,2.685547,1.793875,0.976562,1.791702,0.178223,854.735878,879.854839,60.914249
2376,0.822324,88.500977,0.823798,477.294922,0.503853,6.103516,1.051011,27.465820,1.787454,13.854980,0.835056,40.588379,0.498412,13.122559,1.044871,0.268555,3.290584,-0.061035,3.291676,3.662109,3.284636,19.737244,0.836561,134.277344,1.792392,90.209961,1.793909,0.640869,1.795462,-0.244141,1.792349,0.113525,845.741571,858.306523,56.707293
2383,0.821830,89.721680,0.821119,427.246094,0.497966,8.850098,1.041172,34.790039,1.794812,2.784729,0.835746,69.274902,0.494591,4.577637,1.043952,0.036621,3.295900,0.488281,3.296007,4.302979,3.288203,19.363403,0.838032,133.666992,1.786450,91.857910,1.793869,1.037598,1.791037,0.061035,1.787723,0.283203,825.047934,842.810537,45.627523
2391,0.824808,79.956055,0.822889,463.867188,0.503362,6.408691,1.048524,32.043457,1.799609,1.777649,0.840272,56.152344,0.503886,2.746582,1.044819,0.476074,3.291038,0.274658,3.290172,4.058838,3.280894,19.325256,0.834604,134.582520,1.788943,90.820312,1.791916,1.037598,1.791501,0.305176,1.788464,0.111389,835.122910,851.787104,40.023287
2398,0.816944,90.332031,0.820609,431.518555,0.499443,7.629395,1.047486,38.146973,1.795578,2.090454,0.837845,54.626465,0.499467,5.187988,1.044889,0.195312,3.285615,0.793457,3.293544,4.516602,3.284059,19.958496,0.835096,134.277344,1.792331,91.430664,1.798743,1.129150,1.800275,0.457764,1.798740,0.109253,818.217817,838.555588,47.522444
2406,0.820365,89.721680,0.818415,479.736328,0.497957,9.765625,1.042008,48.828125,1.791840,7.774353,0.835563,136.413574,0.502892,4.577637,1.044840,0.390625,3.284706,0.122070,3.286864,2.960205,3.273655,19.111633,0.830262,129.394531,1.789358,92.285156,1.793716,2.563477,1.793359,1.251221,1.792767,0.120544,918.263572,935.236365,69.672554
2413,0.820877,84.838867,0.813715,443.115234,0.495558,5.493164,1.041709,29.907227,1.793735,1.815796,0.834446,52.795410,0.497505,6.103516,1.046427,-0.097656,3.287691,-0.427246,3.290214,3.631592,3.283378,19.218445,0.834153,130.920410,1.792325,91.552734,1.797610,2.685547,1.796368,0.457764,1.796765,0.111389,813.802421,829.996363,37.133866
2421,0.816486,84.228516,0.815006,477.905273,0.496486,10.375977,1.042072,42.419434,1.794394,1.388550,0.832941,56.762695,0.499486,3.356934,1.044376,0.292969,3.283717,0.244141,3.284907,2.990723,3.281383,19.325256,0.832618,137.939453,1.792841,91.003418,1.795135,3.021240,1.794314,1.464844,1.793326,0.113525,849.152234,867.830095,51.847242
2428,0.813983,96.435547,0.815335,509.643555,0.493577,8.239746,1.041624,38.452148,1.790744,12.954712,0.834183,274.353027,0.497508,5.798340,1.041440,0.317383,3.285725,-0.305176,3.285362,3.326416,3.279890,19.393921,0.833674,130.004883,1.792316,91.735840,1.795764,1.617432,1.794458,0.030518,1.796295,0.109558,1062.711265,1075.596310,67.318189
2436,0.821891,77.514648,0.819303,497.436523,0.495030,9.460449,1.044532,40.588379,1.793176,1.991272,0.833957,52.795410,0.498524,1.831055,1.044373,0.305176,3.284221,0.091553,3.290175,4.028320,3.282603,19.935608,0.837043,134.887695,1.789395,91.552734,1.798160,2.075195,1.797302,0.885010,1.794858,0.106812,858.883507,877.760226,50.649767
2444,0.818103,53.710938,0.815946,485.229492,0.497459,10.681152,1.044074,37.536621,1.791959,2.593994,0.835953,48.522949,0.494566,7.019043,1.045380,0.183105,3.285222,-0.152588,3.289351,2.502441,3.279393,19.416809,0.831675,134.582520,1.786401,92.834473,1.793216,2.685547,1.793817,1.556396,1.791894,0.110168,825.728984,841.066762,49.152786
2451,0.814527,85.449219,0.815619,452.880859,0.495476,13.732910,1.036680,44.555664,1.796298,1.510620,0.835773,66.528320,0.498921,10.986328,1.040146,-0.366211,3.287178,-0.183105,3.290794,2.716064,3.282875,19.256592,0.832648,134.887695,1.785480,91.735840,1.790332,2.227783,1.792935,0.610352,1.789395,0.115967,839.212923,852.631824,55.707797
2458,0.822809,89.111328,0.819962,463.256836,0.503285,14.038086,1.043528,43.334961,1.795847,1.419067,0.837794,59.814453,0.500459,3.662109,1.046790,0.402832,3.284706,0.122070,3.286342,3.295898,3.277430,19.439697,0.832154,135.498047,1.787906,92.041016,1.795651,2.746582,1.795319,1.190186,1.791894,0.110168,846.766699,865.067778,54.834830
2465,0.815595,67.138672,0.814041,475.463867,0.492616,6.713867,1.036042,59.509277,1.791070,2.372742,0.834754,70.800781,0.495503,10.986328,1.047303,0.305176,3.289628,-0.274658,3.288350,2.746582,3.279051,19.050598,0.835624,130.310059,1.787869,92.773438,1.797638,2.410889,1.795840,0.854492,1.795581,0.132141,844.131915,858.128550,69.211207
2472,0.811356,133.666992,0.814527,476.074219,0.493550,10.986328,1.041205,31.433105,1.798260,1.487732,0.837494,40.893555,0.498946,8.544922,1.043970,-0.036621,3.283284,-0.305176,3.281419,3.692627,3.273961,19.569397,0.831714,130.615234,1.784558,90.637207,1.788357,2.441406,1.791415,1.159668,1.792447,0.103760,869.337292,886.895924,40.825953
2480,0.819556,56.152344,0.818582,446.166992,0.500902,8.239746,1.044050,39.978027,1.792380,11.306763,0.839301,55.541992,0.500468,2.746582,1.047803,0.256348,3.290071,0.183105,3.291630,4.119873,3.286116,19.699097,0.836072,134.277344,1.787945,91.247559,1.795669,2.563477,1.791415,1.159668,1.790066,0.146484,799.911067,820.755201,66.132365
2487,0.815003,87.890625,0.816715,429.077148,0.494520,11.596680,1.044477,46.081543,1.797098,1.953125,0.839731,61.340332,0.503804,10.986328,1.044987,-0.195312,3.288109,0.274658,3.293651,3.448486,3.281425,19.218445,0.836551,135.192871,1.787475,90.881348,1.797125,2.655029,1.792850,1.464844,1.792355,0.112915,817.715252,837.374132,57.375864
2494,0.818088,56.762695,0.813956,492.553711,0.495982,11.901855,1.041111,40.893555,1.796194,1.770020,0.833280,71.716309,0.496974,10.375977,1.045780,0.537109,3.286647,0.244141,3.290166,4.119873,3.281901,19.248962,0.837025,136.718750,1.786941,91.796875,1.791373,1.586914,1.795392,0.457764,1.791434,0.107422,854.670169,872.692257,51.657133
2502,0.822330,87.280273,0.820362,480.957031,0.501433,3.967285,1.044938,48.828125,1.789316,1.876831,0.830643,42.419434,0.491127,9.155273,1.044392,0.231934,3.291572,-0.183105,3.291234,3.204346,3.283763,19.477844,0.834043,141.906738,1.790854,91.674805,1.797137,2.532959,1.796307,1.068115,1.793222,0.123901,853.021239,869.435524,56.369925
2510,0.818109,52.490234,0.816461,479.736328,0.501347,12.512207,1.046772,60.729980,1.788852,1.815796,0.835355,59.509277,0.494063,8.544922,1.043033,-0.195312,3.280317,0.061035,3.285896,2.868652,3.275001,19.409180,0.824387,130.920410,1.786435,92.163086,1.791797,2.227783,1.790524,0.305176,1.790433,0.109863,824.692591,838.857059,73.091593
2517,0.813083,81.176758,0.812851,420.532227,0.495033,9.155273,1.040131,41.198730,1.789975,1.449585,0.833375,62.255859,0.495076,4.882812,1.042365,0.524902,3.288145,-0.091553,3.285777,4.058838,3.282106,19.958496,0.834119,134.277344,1.786447,91.918945,1.790781,2.624512,1.793426,0.579834,1.790304,0.171509,804.705101,823.480313,49.978971
2524,0.816950,89.111328,0.817279,413.818359,0.498949,8.239746,1.045100,32.653809,1.791373,1.617432,0.832578,44.250488,0.494566,7.019043,1.041956,0.207520,3.287129,0.305176,3.292171,3.601074,3.277546,19.149780,0.831720,130.004883,1.791824,91.796875,1.797650,2.288818,1.797824,0.549316,1.794846,0.108032,787.104055,805.064627,41.135114
2533,0.815064,75.683594,0.815882,498.046875,0.498927,10.375977,1.044099,35.095215,1.791290,17.692566,0.839869,47.607422,0.496977,10.070801,1.045426,0.000000,3.283275,-0.213623,3.287858,2.777100,3.283342,19.309998,0.828751,133.972168,1.788382,92.285156,1.793368,1.159668,1.790066,0.000000,1.790707,0.277710,852.992488,863.501527,73.512243
2540,0.818103,53.710938,0.812668,457.153320,0.496486,10.375977,1.044044,40.588379,1.788269,8.155823,0.835135,130.310059,0.497523,4.272461,1.040940,0.366211,3.283250,0.030518,3.292229,3.021240,3.279924,19.309998,0.832169,133.972168,1.790955,89.660645,1.794388,0.732422,1.797412,-0.213623,1.792294,0.119019,862.402677,873.379768,62.112369
2548,0.819358,95.825195,0.818927,474.853516,0.501845,11.596680,1.043070,40.283203,1.791898,8.850098,0.837464,190.429688,0.497487,7.934570,1.041950,-1.721191,3.288103,0.335693,3.294084,3.997803,3.277455,19.378662,0.834595,135.498047,1.795255,91.552734,1.796704,1.983643,1.798813,0.427246,1.799735,0.107422,970.170087,988.775534,63.696407
2555,0.822773,96.435547,0.819290,499.877930,0.498433,10.986328,1.045527,38.757324,1.796475,2.288818,0.831931,60.119629,0.497499,6.713867,1.043348,0.500488,3.286195,-0.122070,3.286912,2.471924,3.280455,19.203186,0.839475,135.803223,1.790369,91.613770,1.791888,1.312256,1.795920,0.061035,1.789084,0.147095,884.051658,894.236539,50.109575
2563,0.822284,96.435547,0.816465,479.125977,0.498949,8.239746,1.041575,43.334961,1.794409,2.571106,0.834855,60.729980,0.498479,6.408691,1.040919,0.451660,3.287153,0.061035,3.288359,2.655029,3.276487,19.355774,0.830195,136.108398,1.789938,90.454102,1.794879,0.701904,1.794949,0.000000,1.790912,0.110779,863.373299,873.564453,53.861427
2570,0.820951,70.190430,0.820826,485.839844,0.503343,8.239746,1.043561,39.978027,1.789749,2.014160,0.834821,64.086914,0.495048,7.629395,1.044300,0.598145,3.292503,0.274658,3.293065,4.425049,3.284608,19.805908,0.838993,135.192871,1.788858,92.529297,1.796164,2.502441,1.794400,0.610352,1.793701,0.173645,858.629053,879.695348,49.471790
2578,0.816016,80.566406,0.812329,427.246094,0.494557,7.934570,1.037333,28.076172,1.792270,1.815796,0.837501,40.283203,0.497939,11.596680,1.042463,0.134277,3.285713,-0.183105,3.288786,3.265381,3.279924,19.309998,0.833158,132.751465,1.787430,91.796875,1.790811,2.319336,1.789972,0.946045,1.787463,0.113831,790.681792,806.666185,36.302826
2585,0.814685,53.710938,0.817108,447.998047,0.499950,5.798340,1.043656,30.517578,1.797189,1.724243,0.842249,53.710938,0.502922,1.525879,1.049772,0.195312,3.285713,-0.183105,3.291215,3.387451,3.283409,19.142151,0.831727,129.394531,1.787363,93.139648,1.791781,2.380371,1.792459,0.488281,1.790390,0.114136,793.181973,808.869501,37.847525
2593,0.817917,90.942383,0.816306,510.864258,0.500398,9.765625,1.039149,41.809082,1.794705,1.831055,0.837986,40.588379,0.499434,8.544922,1.045933,-0.073242,3.287172,-0.122070,3.287834,3.021240,3.280791,19.584656,0.834607,134.277344,1.794238,92.346191,1.796207,2.075195,1.799292,0.518799,1.789731,0.131226,871.856267,886.049287,51.618752
2600,0.814536,83.618164,0.812982,491.943359,0.493108,6.408691,1.041144,37.536621,1.795938,2.410889,0.835520,189.514160,0.499461,5.798340,1.045924,-0.036621,3.284639,0.793457,3.283745,4.852295,3.279930,19.294739,0.829712,135.498047,1.789346,92.529297,1.794156,3.051758,1.792883,1.129150,1.793353,0.110779,970.727307,996.766988,46.571025
2608,0.816928,93.383789,0.819416,474.853516,0.502354,9.460449,1.044092,35.705566,1.794519,3.517151,0.834055,140.686035,0.495052,7.324219,1.041901,0.427246,3.289607,-0.061035,3.289833,2.563477,3.280339,19.493103,0.838990,135.498047,1.787433,91.735840,1.795657,2.685547,1.794830,1.190186,1.789545,0.198669,928.753816,943.944947,48.344006
2615,0.818457,80.566406,0.815464,484.008789,0.496062,3.967285,1.044135,31.433105,1.795364,1.403809,0.836835,57.983398,0.498976,5.493164,1.047260,0.476074,3.286629,0.427246,3.291173,3.814697,3.289195,19.325256,0.839451,138.244629,1.790393,91.125488,1.788534,0.671387,1.794971,-0.213623,1.793817,0.113220,855.361388,870.137766,37.308778
2623,0.823990,48.217773,0.821149,421.142578,0.501909,5.187988,1.045637,27.770996,1.793448,1.312256,0.836967,44.860840,0.499431,8.850098,1.042451,0.183105,3.293031,-0.122070,3.291225,3.295898,3.281743,19.645691,0.833643,133.056641,1.788843,92.834473,1.792700,2.960205,1.792370,1.373291,1.789734,0.228577,769.578920,787.792687,33.995732
2631,0.815598,66.528320,0.815552,466.308594,0.499483,3.662109,1.039136,43.029785,1.797238,1.602173,0.841184,62.561035,0.502361,8.850098,1.046784,0.427246,3.289494,1.068115,3.289595,4.943848,3.283201,19.660950,0.835566,136.108398,1.790881,91.125488,1.793204,2.807617,1.791418,1.129150,1.793387,0.107422,833.743749,860.577973,49.422460
2639,0.821933,68.969727,0.822260,491.943359,0.500905,7.934570,1.045664,25.024414,1.795355,2.647400,0.839146,71.105957,0.499907,10.070801,1.046943,-0.207520,3.286131,0.518799,3.292580,4.394531,3.283638,19.790649,0.836536,136.718750,1.792795,91.918945,1.797739,1.403809,1.799326,0.183105,1.795294,0.112000,870.027648,889.054980,34.894621
2646,0.820496,63.476562,0.823490,441.284180,0.503758,15.563965,1.047907,44.860840,1.791705,2.006531,0.831846,68.664551,0.499944,6.408691,1.042438,0.231934,3.294386,0.976562,3.290095,4.821777,3.284761,19.424438,0.839469,136.413574,1.791840,91.491699,1.797668,2.105713,1.799274,0.701904,1.796710,0.214539,818.682846,842.812419,58.445587
2653,0.819577,51.879883,0.819348,488.281250,0.497465,10.070801,1.044486,45.166016,1.790286,1.892090,0.832346,67.443848,0.496037,6.408691,1.042063,-0.219727,3.290974,0.915527,3.292500,5.187988,3.285673,19.584656,0.835108,133.056641,1.787436,91.674805,1.790359,1.953125,1.793454,0.305176,1.791373,0.113525,841.210316,865.348860,55.572536
2661,0.819931,78.735352,0.814514,478.515625,0.494603,3.356934,1.039713,34.179688,1.790918,2.754211,0.838645,72.326660,0.497005,7.324219,1.045988,-0.292969,3.290144,-0.549316,3.292287,2.441406,3.285820,19.218445,0.835639,128.784180,1.784930,92.956543,1.795224,2.136230,1.789487,0.915527,1.789120,0.143433,855.248575,866.952390,42.129985
2668,0.816962,86.669922,0.817038,462.036133,0.500896,8.850098,1.040467,105.285645,1.787091,2.555847,0.831965,203.247070,0.496971,10.681152,1.039112,-0.134277,3.288145,-0.091553,3.286253,4.180908,3.277809,19.714355,0.832172,133.666992,1.790359,91.796875,1.794351,1.098633,1.796387,0.274658,1.796750,0.112915,962.976411,978.879620,118.546740
2676,0.814658,59.204102,0.817090,451.660156,0.496410,18.005371,1.042582,40.283203,1.796698,1.731873,0.839689,212.097168,0.501939,2.136230,1.045335,0.366211,3.287062,0.976562,3.288200,4.241943,3.279243,19.790649,0.831644,137.634277,1.789392,91.613770,1.791257,2.746582,1.792364,1.434326,1.792181,0.179138,940.443915,965.092964,54.048226
2683,0.821814,92.773438,0.815241,430.908203,0.492634,4.882812,1.040671,36.010742,1.795010,2.288818,0.835801,63.781738,0.499474,4.577637,1.044822,0.463867,3.279881,-0.457764,3.289326,2.746582,3.283827,19.317627,0.833622,135.192871,1.793719,92.956543,1.795221,2.166748,1.795340,0.976562,1.794345,0.109253,826.685814,839.861861,43.989244
2691,0.819590,147.094727,0.818842,491.943359,0.499510,0.915527,1.043198,27.465820,1.793155,2.044678,0.839136,72.021484,0.500432,6.408691,1.045896,0.073242,3.288142,-0.061035,3.286290,3.814697,3.277574,19.081116,0.830185,137.023926,1.788861,92.468262,1.792203,3.051758,1.789459,1.190186,1.791885,0.111084,929.007634,948.942300,32.776036
2699,0.821909,73.852539,0.818857,488.891602,0.500899,8.544922,1.046464,42.724609,1.796411,1.228333,0.835065,39.672852,0.498427,11.596680,1.046854,0.146484,3.287651,-0.030518,3.295634,3.143311,3.285695,19.531250,0.834586,136.413574,1.787927,91.613770,1.795151,2.868652,1.794812,1.373291,1.791205,0.130310,842.150058,860.023391,51.196485
2706,0.820377,87.280273,0.818412,480.346680,0.495543,7.019043,1.046000,40.283203,1.795148,1.945496,0.837382,52.185059,0.503294,13.122559,1.045499,-0.292969,3.286140,0.427246,3.286766,3.936768,3.282387,19.256592,0.833603,137.023926,1.790845,91.857910,1.797617,2.624512,1.795325,1.129150,1.796777,0.110168,856.853411,877.941692,49.106913
2714,0.819339,99.487305,0.815946,485.229492,0.497417,14.953613,1.044529,40.893555,1.800186,2.777100,0.836356,57.067871,0.502412,3.662109,1.044855,0.329590,3.292067,-0.244141,3.293663,3.326416,3.282863,19.287109,0.837058,133.361816,1.787909,91.979980,1.791690,3.295898,1.797238,1.525879,1.790369,0.262756,867.218878,886.018840,55.151972
2722,0.821335,90.942383,0.808707,468.139648,0.497942,11.291504,1.043949,50.048828,1.795743,1.678467,0.835758,68.054199,0.500462,3.356934,1.043479,-0.024414,3.294453,0.305176,3.288685,4.272461,3.279500,19.149780,0.835618,130.920410,1.792322,91.613770,1.793759,2.136230,1.793875,0.976562,1.793899,0.104980,848.404069,869.043951,60.885030
2729,0.820032,58.593750,0.820792,492.553711,0.506722,12.207031,1.046473,41.809082,1.791263,3.112793,0.832773,73.547363,0.494047,10.070801,1.038160,-0.231934,3.287132,0.274658,3.290187,3.906250,3.281285,19.569397,0.836066,134.887695,1.788440,91.125488,1.793329,1.556396,1.794470,-0.091553,1.790909,0.111084,858.475052,874.857025,55.513467
2737,0.816007,82.397461,0.814972,484.619141,0.500453,4.272461,1.040702,32.958984,1.792773,2.998352,0.833094,41.503906,0.496956,12.207031,1.040540,0.012207,3.290022,0.671387,3.293571,4.241943,3.284288,19.386292,0.836088,132.751465,1.787463,91.125488,1.790393,1.617432,1.795383,0.549316,1.792065,0.141907,840.643492,860.705584,41.814011
2744,0.818000,74.462891,0.817148,440.063477,0.497990,6.408691,1.039130,43.640137,1.794223,1.815796,0.839661,68.359375,0.498939,9.155273,1.042069,-0.244141,3.286699,-0.274658,3.289805,2.838135,3.282887,19.226074,0.830719,132.446289,1.792248,93.078613,1.800040,2.807617,1.798202,1.647949,1.795746,0.115662,822.390337,838.841698,51.797195
2752,0.816349,111.694336,0.814298,424.194336,0.498982,4.882812,1.041605,40.283203,1.794192,1.892090,0.834028,45.776367,0.499904,10.375977,1.044486,-0.146484,3.290062,0.274658,3.291685,3.570557,3.282207,19.706726,0.833133,135.192871,1.788855,92.590332,1.791720,2.990723,1.790924,1.190186,1.789651,0.187988,823.097090,843.243952,47.790406
2759,0.823929,60.424805,0.819553,447.387695,0.502339,10.986328,1.049357,46.386719,1.796637,1.884460,0.838386,49.438477,0.501439,3.356934,1.045377,0.195312,3.289171,-0.579834,3.289812,2.777100,3.280919,19.264221,0.834580,137.023926,1.785461,92.102051,1.797656,2.227783,1.795361,0.762939,1.786023,0.111389,801.985006,814.588508,57.580775
2766,0.817481,80.566406,0.815460,484.619141,0.496516,7.324219,1.042231,26.550293,1.794733,1.762390,0.838169,71.105957,0.496995,8.239746,1.045878,0.146484,3.289149,-0.366211,3.296120,3.173828,3.285249,19.424438,0.836570,133.361816,1.786948,91.674805,1.791946,0.732422,1.797436,-0.457764,1.794376,0.106201,864.285583,874.032038,34.471149
2773,0.818143,45.776367,0.818427,477.294922,0.500362,13.427734,1.043998,45.166016,1.792700,1.960754,0.834330,64.392090,0.499440,7.934570,1.040961,0.280762,3.292052,-0.091553,3.289790,2.990723,3.280339,19.493103,0.836045,137.023926,1.788385,92.224121,1.792245,2.624512,1.789487,0.915527,1.792157,0.132751,829.734197,845.613744,57.386992
2780,0.816519,77.514648,0.814157,452.270508,0.496037,6.408691,1.042579,40.588379,1.791849,1.647949,0.832917,59.204102,0.500914,7.019043,1.045820,0.378418,3.290050,0.396729,3.287697,4.394531,3.284642,19.721985,0.834138,132.446289,1.785962,91.857910,1.790375,1.800537,1.790997,0.457764,1.785592,0.105591,824.236693,844.033324,48.448408
2788,0.817975,79.345703,0.814951,488.891602,0.498451,9.155273,1.043220,74.157715,1.792465,2.548218,0.834424,54.931641,0.498985,4.577637,1.044324,0.500488,3.286174,0.091553,3.285896,2.868652,3.276579,19.126892,0.828269,133.361816,1.788394,92.041016,1.793747,2.258301,1.791504,0.274658,1.791006,0.150146,849.973307,864.243130,86.493835
2795,0.819879,89.111328,0.818021,460.815430,0.497478,8.850098,1.044984,44.250488,1.793738,1.808167,0.836225,70.190430,0.501888,7.324219,1.043949,0.048828,3.287654,-0.061035,3.293101,4.058838,3.280202,19.836426,0.838068,130.004883,1.789346,92.529297,1.795816,1.098633,1.795953,-0.274658,1.794260,0.117798,852.237858,866.883029,53.887137
2802,0.817478,81.176758,0.815149,449.218750,0.501463,0.915527,1.042664,32.043457,1.798505,2.098083,0.834705,75.683594,0.501378,9.460449,1.046433,-0.122070,3.285664,0.305176,3.282814,4.394531,3.278364,19.546509,0.829743,132.446289,1.790359,91.796875,1.794360,1.007080,1.793475,0.091553,1.786505,0.258484,839.117624,856.518019,37.643083
2810,0.818900,89.721680,0.820313,490.722656,0.503349,7.629395,1.045524,39.062500,1.795431,2.456665,0.838730,63.781738,0.499486,3.356934,1.040528,0.061035,3.293455,0.518799,3.292573,4.455566,3.285637,19.676208,0.838016,135.192871,1.789380,91.857910,1.798209,1.586914,1.800296,0.244141,1.796579,0.130005,873.800067,893.472115,49.091797
