time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
6854,0.821350,87.890625,0.870720,663.452148,0.499406,11.291504,1.047913,44.250488,1.799982,2.067566,0.841877,90.942383,0.502904,3.356934,1.045780,0.537109,3.285719,-0.244141,3.288725,3.875732,3.278996,19.187927,0.832190,131.835938,1.789859,92.041016,1.790869,1.739502,1.788574,0.274658,1.789163,0.285645,1066.563181,1082.113689,55.731307
6862,0.820432,76.293945,0.860099,639.038086,0.496535,5.493164,1.040668,36.315918,1.800049,1.899719,0.841657,64.086914,0.501906,5.493164,1.047373,0.024414,3.286662,0.091553,3.290721,3.448486,3.278001,19.233704,0.832151,135.803223,1.789377,91.918945,1.796164,2.502441,1.790423,1.312256,1.792831,0.114136,1009.691089,1028.184287,43.939960
6869,0.818897,90.332031,0.865300,673.217773,0.498457,8.544922,1.041090,43.029785,1.795648,1.914978,0.838505,86.364746,0.500450,4.577637,1.048185,0.683594,3.293953,0.427246,3.290623,4.425049,3.281148,19.912720,0.836997,139.465332,1.790839,91.979980,1.794363,0.976562,1.794949,0.000000,1.798236,0.110779,1078.921415,1096.642220,52.495763
6877,0.820240,114.746094,0.867927,635.986328,0.501912,4.882812,1.045969,43.334961,1.800772,1.312256,0.841639,65.917969,0.504302,10.070801,1.047382,-0.012207,3.290092,-0.030518,3.293123,3.845215,3.279463,19.241333,0.836063,135.192871,1.795193,92.773438,1.794244,2.166748,1.794864,0.854492,1.793845,0.159302,1049.617176,1067.600907,50.140856
6884,0.814496,91.552734,0.866343,659.790039,0.497465,10.070801,1.044556,38.146973,1.787793,2.021790,0.833069,92.773438,0.496526,6.408691,1.039057,0.085449,3.293495,0.122070,3.294063,4.211426,3.283269,19.493103,0.838965,137.939453,1.791312,92.285156,1.797110,2.807617,1.795779,1.464844,1.795767,0.113525,1071.974412,1093.925284,48.471079
6892,0.814075,78.125000,0.869447,625.000000,0.501372,10.070801,1.041212,79.650879,1.795654,1.899719,0.841962,326.538086,0.500395,10.070801,1.045335,0.366211,3.288182,-0.457764,3.288923,1.892090,3.287239,19.332886,0.832615,138.244629,1.794739,92.102051,1.795233,2.044678,1.796847,0.549316,1.794846,0.108032,1231.508234,1240.883673,91.393872
6900,0.823297,89.111328,0.871666,669.555664,0.502309,14.038086,1.047044,82.397461,1.794217,1.831055,0.836851,251.770020,0.495027,9.765625,1.040061,-0.024414,3.289113,0.000000,3.289857,2.319336,3.285768,19.348145,0.832157,135.192871,1.786877,93.078613,1.791241,2.899170,1.787994,1.190186,1.788467,0.111084,1215.090422,1230.041864,96.610494
6907,0.817932,87.890625,0.870948,617.675781,0.496989,8.850098,1.042023,47.302246,1.793957,2.479553,0.836359,203.247070,0.498973,5.798340,1.042887,0.390625,3.289564,0.366211,3.291194,3.601074,3.282460,19.073486,0.834110,135.192871,1.792780,92.224121,1.795328,1.098633,1.798856,0.000000,1.792731,0.124207,1124.074344,1139.103259,58.136663
6915,0.813016,94.604492,0.862400,667.114258,0.497023,5.493164,1.039390,66.528320,1.793365,2.738953,0.834196,321.960449,0.498555,-1.220703,1.042893,0.366211,3.290065,0.244141,3.292137,3.936768,3.281441,19.180298,0.833628,134.582520,1.790301,92.956543,1.793173,3.112793,1.791876,1.434326,1.789712,0.230713,1262.549675,1284.465204,76.791019
6922,0.822824,86.059570,0.871327,639.648438,0.503828,8.544922,1.045441,47.302246,1.797049,2.075195,0.835254,69.580078,0.502354,9.460449,1.044471,-0.085449,3.290593,-0.152588,3.282432,3.326416,3.280046,19.004822,0.833637,133.666992,1.793280,91.979980,1.793161,3.234863,1.799701,1.312256,1.794321,0.111694,1029.847792,1048.426721,57.486128
6930,0.817978,78.735352,0.863331,676.269531,0.498457,8.544922,1.042014,48.217773,1.793533,1.098633,0.836823,59.204102,0.498967,6.408691,1.045420,0.024414,3.286696,-0.244141,3.292680,3.387451,3.278999,19.180298,0.831177,135.498047,1.792300,92.041016,1.798120,2.471924,1.794852,0.976562,1.794855,0.107117,1041.687402,1058.236380,56.473318
6937,0.816696,139.770508,0.867393,645.141602,0.505303,7.629395,1.044074,37.536621,1.794397,2.601624,0.835795,64.392090,0.502324,12.512207,1.042496,0.000000,3.287651,-0.030518,3.291112,4.425049,3.281279,19.584656,0.834159,130.310059,1.791333,91.857910,1.795761,1.647949,1.796374,0.396729,1.793753,0.168457,1071.657435,1089.792430,47.714514
6944,0.815003,87.890625,0.863029,639.038086,0.494557,7.934570,1.039133,43.334961,1.790552,1.228333,0.831971,56.152344,0.497957,9.765625,1.042512,-0.061035,3.291017,0.488281,3.291075,4.791260,3.284657,19.683838,0.838520,133.666992,1.791815,91.979980,1.795331,1.068115,1.793500,-0.152588,1.790900,0.112000,1016.404600,1035.423891,51.154292
6951,0.814063,80.566406,0.865318,669.555664,0.498012,4.272461,1.041614,39.367676,1.791794,1.785278,0.831791,171.813965,0.497481,8.544922,1.045014,-0.305176,3.292976,0.427246,3.293132,3.753662,3.283705,19.622803,0.841932,134.277344,1.787381,92.773438,1.791748,2.716064,1.794363,0.976562,1.785046,0.111389,1135.317994,1155.705021,46.332525
6958,0.822303,92.773438,0.871461,612.792969,0.501427,4.577637,1.047050,32.958984,1.793396,1.441956,0.832160,86.059570,0.496516,7.324219,1.042356,0.561523,3.288548,0.762939,3.290150,4.272461,3.276774,19.859314,0.834620,133.056641,1.786407,92.712402,1.788458,1.434326,1.794415,0.457764,1.788879,0.167542,1028.198309,1048.150961,39.391040
6965,0.816117,60.424805,0.867271,669.555664,0.501884,7.629395,1.046046,35.705566,1.793283,1.724243,0.834116,85.754395,0.498012,4.272461,1.042905,0.317383,3.285698,-0.030518,3.285274,4.211426,3.283855,19.248962,0.831659,136.108398,1.795667,93.078613,1.797635,2.441406,1.798279,0.885010,1.799231,0.108948,1047.728537,1067.444202,44.270782
6972,0.819406,86.059570,0.869505,613.403320,0.497511,5.493164,1.039594,46.081543,1.796027,2.189636,0.833771,71.411133,0.495030,9.460449,1.044862,0.305176,3.287666,-0.183105,3.291249,3.051758,3.280409,19.317627,0.834577,137.329102,1.780108,91.735840,1.790857,1.861572,1.788550,0.518799,1.788946,0.112000,1009.899102,1023.602914,54.571657
6979,0.815109,66.528320,0.866981,629.882812,0.499467,5.187988,1.043674,28.686523,1.793948,2.502441,0.834891,57.067871,0.501891,7.019043,1.042020,-0.048828,3.292491,0.396729,3.293153,3.540039,3.284202,19.599915,0.837043,134.887695,1.794229,92.529297,1.796670,2.319336,1.799750,0.823975,1.793228,0.123291,994.958419,1013.572566,37.019871
6987,0.816031,77.514648,0.865391,654.907227,0.497029,4.882812,1.042084,41.198730,1.793411,3.845215,0.835160,79.040527,0.498970,6.103516,1.045823,0.366211,3.290983,0.823975,3.296001,4.364014,3.286021,19.935608,0.831629,139.160156,1.784506,91.674805,1.791769,2.502441,1.790933,1.098633,1.789142,0.141296,1044.530652,1068.077506,52.255505
6995,0.821811,93.383789,0.871757,651.245117,0.502367,8.239746,1.043027,44.555664,1.792261,1.838684,0.834052,92.163086,0.498909,12.207031,1.044016,-0.219727,3.294954,0.183105,3.294127,3.570557,3.291130,19.371033,0.838486,137.023926,1.787421,91.979980,1.793845,1.281738,1.791519,0.122070,1.789670,0.283813,1070.761144,1085.644265,53.907553
7002,0.818012,72.021484,0.868806,655.517578,0.499870,13.732910,1.040128,41.503906,1.793762,1.747131,0.832581,92.773438,0.496007,9.460449,1.041395,0.500488,3.289061,0.518799,3.292052,4.791260,3.283751,19.508362,0.833613,136.108398,1.793280,91.979980,1.794174,2.868652,1.792902,0.946045,1.791891,0.110474,1053.553197,1077.875659,53.167995
7010,0.819919,81.176758,0.870228,664.062500,0.500395,10.070801,1.046445,44.555664,1.793457,1.289368,0.837583,80.871582,0.498537,0.610352,1.041865,0.573730,3.288133,0.030518,3.290745,3.204346,3.282826,19.378662,0.827790,132.446289,1.789926,90.698242,1.798782,0.732422,1.796423,-0.091553,1.797220,0.114746,1048.886796,1060.684828,53.976876
7017,0.817432,90.332031,0.870500,609.741211,0.503377,4.882812,1.043589,37.231445,1.797247,1.579285,0.837098,80.566406,0.501958,0.305176,1.045313,0.451660,3.286155,0.274658,3.290211,3.662109,3.285795,19.279480,0.834614,133.666992,1.790836,92.041016,1.793689,2.838135,1.792370,1.373291,1.791281,0.122681,1012.645934,1033.149794,44.150584
7025,0.813669,61.645508,0.864588,620.117188,0.498448,9.460449,1.039103,46.386719,1.795267,1.647949,0.840125,70.800781,0.499492,2.746582,1.046293,0.439453,3.282759,0.061035,3.282960,2.929688,3.275581,19.180298,0.835584,134.277344,1.787875,92.651367,1.795669,2.563477,1.792889,1.068115,1.794241,0.168457,988.596366,1004.932946,55.874620
7032,0.811676,167.236328,0.862437,659.790039,0.491652,5.493164,1.040092,45.166016,1.792346,2.845764,0.836985,91.857910,0.502358,9.155273,1.043018,-0.134277,3.293034,-0.152588,3.297481,4.211426,3.286284,19.279480,0.838489,136.718750,1.787900,92.163086,1.797650,2.288818,1.795349,0.885010,1.792349,0.113525,1129.088771,1148.176785,54.778110
7040,0.820591,142.211914,0.865165,700.073242,0.496489,10.070801,1.041135,38.452148,1.788882,1.739502,0.827204,93.383789,0.493559,10.070801,1.039030,0.195312,3.288054,0.823975,3.294435,5.371094,3.287050,19.805908,0.837968,140.075684,1.787411,92.163086,1.792752,2.441406,1.793393,0.915527,1.796805,0.107422,1152.205920,1178.628649,48.145693
7047,0.820996,61.035156,0.867311,661.621094,0.500475,2.136230,1.037717,38.452148,1.797968,2.220154,0.836005,92.163086,0.499467,5.187988,1.045277,0.598145,3.289107,0.061035,3.292314,2.166748,3.284334,19.271851,0.841910,136.413574,1.789831,92.590332,1.796097,3.173828,1.794321,1.403809,1.793213,0.124817,1048.294055,1063.847806,44.963351
7055,0.822971,56.762695,0.868135,692.138672,0.498466,7.629395,1.046448,44.250488,1.787527,1.464844,0.827359,77.819824,0.494621,1.525879,1.037568,0.183105,3.294487,-0.030518,3.297151,2.624512,3.285759,19.371033,0.843861,136.718750,1.791321,92.102051,1.797742,1.373291,1.793414,0.701904,1.794269,0.165710,1057.215031,1069.495531,52.727301
7062,0.821302,97.656250,0.871455,614.013672,0.502342,10.681152,1.045402,51.269531,1.794788,2.845764,0.835126,82.397461,0.499443,7.629395,1.042362,0.537109,3.289122,-0.091553,3.292650,3.692627,3.287233,19.348145,0.837055,133.666992,1.786413,92.590332,1.790469,0.854492,1.795462,-0.244141,1.790909,0.111084,1029.565151,1042.514147,64.070391
7070,0.816925,93.994141,0.862379,671.386719,0.493071,10.070801,1.044468,46.997070,1.795972,2.326965,0.842448,82.702637,0.503886,2.746582,1.048280,0.305176,3.291066,0.000000,3.292650,3.692627,3.282847,19.325256,0.836606,129.699707,1.791318,92.163086,1.798645,2.105713,1.798306,0.610352,1.793274,0.118713,1064.408191,1081.451747,58.231711
7078,0.824247,94.604492,0.874214,648.193359,0.499471,4.882812,1.048414,43.029785,1.793848,1.533508,0.835242,70.800781,0.497060,1.831055,1.043894,0.268555,3.287089,0.701904,3.289595,4.943848,3.281685,19.790649,0.833646,132.751465,1.791333,91.857910,1.796237,1.770020,1.797382,0.091553,1.793155,0.130615,1045.360053,1067.274461,50.302723
7086,0.816126,58.593750,0.868339,651.245117,0.499400,11.901855,1.043534,42.724609,1.798270,2.685547,0.836631,78.430176,0.499995,1.220703,1.042435,0.244141,3.283735,0.061035,3.285753,4.302979,3.274846,19.798279,0.826816,132.141113,1.787427,91.857910,1.790967,0.762939,1.793506,-0.213623,1.788879,0.265198,1018.559824,1033.882036,55.357710
7094,0.824808,79.956055,0.873072,681.152344,0.498408,13.427734,1.045997,40.588379,1.796320,1.457214,0.835142,80.871582,0.495570,4.272461,1.043836,0.500488,3.292070,-0.274658,3.293700,2.960205,3.280931,19.233704,0.838035,133.361816,1.795184,92.956543,1.795642,2.838135,1.798709,1.464844,1.797702,0.115356,1072.770486,1089.347420,51.765434
7101,0.818134,47.607422,0.862071,635.375977,0.495564,4.882812,1.039680,37.536621,1.791882,4.005432,0.837116,78.735352,0.496086,1.525879,1.039008,0.280762,3.282292,-0.152588,3.289641,4.486084,3.277904,19.477844,0.829718,134.887695,1.789813,92.956543,1.792844,1.525879,1.793936,0.366211,1.789926,0.111694,995.987638,1013.637026,48.623068
7109,0.819034,62.866211,0.865809,668.945312,0.496040,6.103516,1.044102,34.790039,1.797394,1.213074,0.837748,64.392090,0.500932,5.187988,1.043494,-0.085449,3.287175,-0.152588,3.292680,3.387451,3.282289,19.500732,0.833100,138.549805,1.791791,92.468262,1.790903,1.403809,1.794427,0.335693,1.793777,0.214844,1032.624567,1046.393239,41.532297
7116,0.814618,67.138672,0.865834,664.062500,0.500920,6.408691,1.043998,45.166016,1.799588,1.831055,0.840238,59.509277,0.499928,7.934570,1.046390,0.048828,3.286656,0.152588,3.291139,4.150391,3.278770,19.752502,0.833115,137.023926,1.789844,92.346191,1.793265,2.197266,1.796368,0.457764,1.793317,0.114441,1028.090858,1047.014465,53.658611
7124,0.816971,84.838867,0.867750,671.386719,0.498009,4.577637,1.045588,32.653809,1.795407,1.296997,0.836600,81.481934,0.502885,5.187988,1.045032,-0.378418,3.288551,0.732422,3.289574,5.157471,3.281209,19.760132,0.833130,135.498047,1.787881,92.529297,1.796146,2.685547,1.791409,1.220703,1.792413,0.107117,1065.636176,1092.021073,38.750766
7131,0.815491,87.890625,0.865357,661.621094,0.493046,12.512207,1.038196,39.367676,1.790649,2.204895,0.837470,92.163086,0.497456,10.986328,1.043470,0.012207,3.290535,0.427246,3.292644,3.753662,3.278328,19.638062,0.834568,138.244629,1.791339,91.735840,1.798209,1.586914,1.797348,0.427246,1.794830,0.109558,1071.155713,1088.542565,50.988672
7139,0.818534,65.307617,0.870265,656.738281,0.497987,6.713867,1.045026,39.978027,1.792483,1.281738,0.833359,63.781738,0.499458,6.103516,1.040552,-0.036621,3.290550,0.274658,3.285850,3.326416,3.283302,19.409180,0.837003,138.854980,1.790787,93.017578,1.793317,1.678467,1.793429,0.549316,1.791724,0.176086,1027.994529,1043.823594,47.419007
7146,0.819440,79.345703,0.868309,657.348633,0.498494,4.882812,1.037696,40.588379,1.795984,3.517151,0.835496,94.299316,0.499001,3.051758,1.045899,0.061035,3.290019,0.701904,3.288600,5.126953,3.279881,19.416809,0.830701,134.277344,1.787897,92.224121,1.791269,2.624512,1.789462,1.159668,1.790469,0.106201,1056.480346,1082.426511,50.869193
7154,0.821918,72.021484,0.870677,671.997070,0.499889,11.901855,1.048853,47.912598,1.795840,2.655029,0.835306,64.392090,0.499928,7.934570,1.042499,-0.012207,3.290034,0.549316,3.290129,4.486084,3.281181,19.828796,0.834119,134.277344,1.794736,92.163086,1.795840,0.854492,1.795416,0.213623,1.790405,0.112610,1044.704303,1063.189441,60.970897
7161,0.819336,100.097656,0.868177,683.593750,0.499010,2.136230,1.042634,35.095215,1.793790,1.678467,0.835224,72.631836,0.501878,8.239746,1.044501,-0.207520,3.284154,0.762939,3.283775,4.547119,3.285091,19.821167,0.833628,134.582520,1.796182,92.529297,1.800250,0.701904,1.800818,-0.091553,1.799173,0.114746,1083.788695,1102.324755,40.668270
7169,0.815003,87.890625,0.864451,647.583008,0.495518,9.460449,1.038206,38.452148,1.797443,2.311707,0.841849,93.688965,0.501845,11.596680,1.047239,0.561523,3.286613,0.579834,3.283815,4.150391,3.277778,19.790649,0.832645,135.192871,1.789340,92.651367,1.794861,0.885010,1.792993,0.030518,1.793094,0.185547,1060.269290,1077.447282,48.764220
7177,0.817816,111.083984,0.868202,581.054688,0.498000,5.493164,1.038724,35.400391,1.797964,2.227783,0.839167,68.969727,0.500377,11.901855,1.043928,0.134277,3.289622,-0.213623,3.290190,3.875732,3.285246,19.432068,0.838892,96.435547,1.790301,83.190918,1.799185,1.586914,1.799319,0.244141,1.798221,0.112305,953.168639,968.512235,43.512316
7184,0.813666,159.912109,0.861668,618.286133,0.493623,3.662109,1.042643,34.179688,1.799036,1.991272,0.836506,90.942383,0.499959,4.882812,1.042432,0.256348,3.283256,-0.030518,3.281917,3.601074,3.274476,19.500732,0.831083,96.130371,1.791357,81.604004,1.796832,0.701904,1.795926,0.000000,1.798215,0.112915,1031.786532,1044.765965,41.027279
7191,0.918401,307.006836,0.868650,686.645508,0.500423,7.324219,1.043897,55.236816,1.795569,2.113342,0.840067,76.599121,0.500938,4.577637,1.043919,0.170898,3.288136,0.000000,3.286754,4.058838,3.282304,19.462585,0.836799,110.473633,1.792691,84.228516,1.796799,1.037598,1.797879,0.000000,1.795200,0.121460,1252.770223,1267.974977,65.121413
7198,0.924031,352.783203,0.868870,642.700195,0.499928,7.934570,1.048966,36.621094,1.790671,2.151489,0.835166,78.430176,0.496071,3.051758,1.042890,0.378418,3.296889,0.366211,3.294026,4.577637,3.290535,19.638062,0.839835,99.792480,1.794699,83.129883,1.799603,2.288818,1.796326,0.885010,1.798059,0.226135,1249.845218,1271.840160,46.233615
7205,0.913817,344.848633,0.867298,664.062500,0.497453,11.291504,1.036146,49.133301,1.798883,2.372742,0.837757,63.476562,0.502382,6.713867,1.043970,-0.036621,3.292967,0.518799,3.292018,5.126953,3.287132,19.599915,0.838349,101.928711,1.789746,74.768066,1.792816,1.800537,1.795850,0.762939,1.790378,0.115356,1231.483284,1254.667849,60.794533
7212,0.920610,255.737305,0.864357,666.503906,0.498479,6.408691,1.045087,33.874512,1.797095,1.960754,0.837748,64.392090,0.498473,7.019043,1.044923,0.061035,3.282780,-0.152588,3.282435,3.295898,3.275068,19.241333,0.828718,137.329102,1.793237,92.834473,1.797769,1.098633,1.796921,-0.183105,1.796252,0.113831,1212.540726,1224.504449,42.120081
7219,0.916857,225.219727,0.864399,657.958984,0.497981,7.324219,1.039164,40.283203,1.792123,7.064819,0.836222,265.808105,0.499406,11.291504,1.044498,-0.195312,3.291963,0.793457,3.288698,4.150391,3.283162,19.760132,0.836509,139.465332,1.786453,91.796875,1.793198,2.868652,1.790900,1.434326,1.791897,0.256348,1348.932893,1372.907098,58.169198
7226,0.819706,123.901367,0.866926,640.869141,0.500890,9.460449,1.042502,48.217773,1.795352,1.434326,0.840766,55.541992,0.500429,6.713867,1.044923,0.061035,3.291435,1.190186,3.288170,4.547119,3.282643,19.836426,0.839463,137.023926,1.789825,92.712402,1.790341,2.136230,1.794394,0.671387,1.787472,0.112915,1053.553486,1077.451917,57.580910
7233,0.818384,95.214844,0.865351,662.841797,0.498491,5.187988,1.041633,37.536621,1.797702,1.663208,0.838773,59.509277,0.500432,6.408691,1.047367,0.048828,3.284639,0.793457,3.288631,4.821777,3.279335,19.561768,0.837546,133.361816,1.790338,92.224121,1.792792,2.044678,1.792468,0.396729,1.790808,0.121155,1045.862032,1068.702100,44.675490
7241,0.820545,53.710938,0.870485,612.792969,0.498006,4.882812,1.043574,38.757324,1.793506,2.388000,0.836469,94.604492,0.499861,14.648438,1.042933,0.207520,3.288130,0.061035,3.282432,3.326416,3.277946,19.371033,0.831678,134.277344,1.789819,92.834473,1.795773,1.525879,1.792490,0.183105,1.790280,0.222778,1005.899813,1020.087587,47.160684
7248,0.812702,59.814453,0.864866,662.231445,0.497511,5.493164,1.043204,26.855469,1.794250,1.747131,0.837690,70.190430,0.500887,9.765625,1.045505,-0.317383,3.290016,0.732422,3.293089,4.180908,3.286497,19.966125,0.840412,139.770508,1.794186,93.383789,1.795651,2.746582,1.796783,1.190186,1.798212,0.113220,1035.545267,1058.793459,33.883445
7256,0.818906,88.500977,0.865925,645.751953,0.501338,13.427734,1.044489,44.860840,1.791519,1.251221,0.832889,61.950684,0.497481,8.544922,1.042512,-0.061035,3.293513,-0.061035,3.294093,3.906250,3.284227,19.538879,0.836057,135.803223,1.797647,92.529297,1.797711,1.678467,1.797360,0.305176,1.803592,0.112305,1031.679120,1047.911561,55.830085
7264,0.811167,73.852539,0.866822,661.621094,0.497978,7.629395,1.037192,42.114258,1.792468,3.761292,0.836030,89.721680,0.501439,3.356934,1.043830,0.524902,3.289534,0.671387,3.294551,4.211426,3.286598,19.714355,0.837470,140.991211,1.790384,91.308594,1.795706,2.197266,1.798297,0.701904,1.795203,0.121155,1057.219866,1078.511048,54.221853
7271,0.817514,73.852539,0.865654,602.416992,0.498485,5.798340,1.042063,43.334961,1.789438,7.675171,0.834028,94.604492,0.494575,6.103516,1.044013,-0.207520,3.290993,0.732422,3.290645,4.211426,3.280250,19.714355,0.833588,138.549805,1.788406,91.796875,1.791702,3.173828,1.795282,1.556396,1.786603,0.199890,1008.253382,1033.002808,61.782385
7279,0.817542,68.359375,0.864881,659.179688,0.496999,7.934570,1.039155,41.198730,1.793118,2.136230,0.835328,62.255859,0.499913,9.460449,1.040958,0.292969,3.291014,0.518799,3.294554,4.180908,3.282213,19.691467,0.837534,134.582520,1.788382,92.285156,1.795755,1.708984,1.793948,0.244141,1.792892,0.108032,1025.621147,1044.609642,50.585836
7286,0.819040,61.645508,0.861912,667.114258,0.499928,7.934570,1.042945,52.795410,1.796115,1.968384,0.841355,94.299316,0.502364,8.544922,1.044504,-0.219727,3.285222,-0.152588,3.292634,3.845215,3.283287,19.447327,0.837504,137.634277,1.792236,93.322754,1.797592,2.868652,1.793811,1.617432,1.791339,0.116882,1055.472457,1075.690092,62.564869
7293,0.819989,67.138672,0.869252,664.062500,0.497987,6.713867,1.042612,37.231445,1.793799,1.655579,0.834757,70.495605,0.496477,11.291504,1.045420,0.024414,3.288106,0.305176,3.289198,4.028320,3.275410,19.607544,0.830192,136.413574,1.783008,92.346191,1.791803,2.166748,1.788977,1.129150,1.785980,0.115662,1039.101249,1059.257052,45.131160
